Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
32,1,Travel_Rarely,550,Sales,13,4,Life Sciences,1,Female,1,Sales Executive,3,Divorced,18813,9,No,3,2,1,0
59,1,Travel_Rarely,365,R&D,19,3,Medical,2,Male,4,Research Director,2,Married,7444,5,Yes,3,1,1,0
32,1,Travel_Rarely,212,R&D,12,1,Marketing,3,Female,3,Manager,1,Divorced,11684,8,No,3,3,16,4
32,0,Travel_Rarely,951,R&D,4,2,Human Resources,4,Female,2,Research Director,3,Married,4420,7,Yes,3,3,24,2
56,0,Travel_Rarely,1363,R&D,10,5,Life Sciences,2,Male,4,Research Director,3,Married,3068,9,No,3,4,33,2
30,1,Travel_Rarely,1002,Sales,16,1,Technical Degree,3,Female,1,Sales Executive,3,Single,8159,2,No,4,1,10,0
34,0,Travel_Rarely,860,R&D,28,1,Technical Degree,3,Female,3,Research Scientist,1,Married,5806,5,Yes,3,1,7,3
49,0,Travel_Rarely,962,HR,24,2,Human Resources,4,Male,1,Human Resources,4,Married,7844,6,No,3,1,2,0
26,1,Travel_Rarely,998,R&D,19,4,Technical Degree,2,Female,3,Laboratory Technician,4,Divorced,12683,5,No,3,3,1,0
57,0,Travel_Rarely,963,R&D,8,2,Marketing,2,Male,2,Research Director,3,Married,3906,2,No,3,2,0,0
37,1,Travel_Rarely,1298,Sales,6,1,Medical,4,Female,3,Sales Representative,3,Married,12117,8,Yes,3,2,8,0
43,1,Travel_Frequently,294,Sales,4,4,Life Sciences,2,Female,3,Sales Executive,4,Divorced,4665,3,Yes,3,1,10,8
44,1,Non-Travel,616,R&D,7,3,Other,1,Male,2,Healthcare Representative,4,Single,12622,1,No,3,2,12,0
38,0,Travel_Rarely,891,R&D,14,1,Human Resources,4,Female,2,Healthcare Representative,2,Single,10348,8,No,3,4,17,13
35,0,Travel_Rarely,1069,Sales,27,2,Technical Degree,3,Male,3,Manager,3,Married,16498,2,No,3,3,14,1
30,0,Travel_Rarely,185,R&D,13,3,Medical,4,Male,1,Laboratory Technician,4,Married,8882,5,No,3,1,40,1
33,0,Non-Travel,899,HR,21,5,Other,1,Female,4,Manager,2,Divorced,6289,4,No,4,2,1,0
26,0,Travel_Rarely,181,HR,5,3,Marketing,4,Male,1,Manager,1,Single,14910,1,No,4,1,10,0
29,0,Non-Travel,1334,Sales,9,2,Technical Degree,3,Female,4,Sales Executive,3,Single,8798,0,No,3,1,6,5
55,0,Travel_Rarely,623,R&D,29,3,Technical Degree,3,Male,2,Healthcare Representative,4,Single,4408,8,No,4,3,2,0
36,0,Travel_Rarely,1324,Sales,3,2,Life Sciences,4,Female,1,Sales Representative,3,Divorced,18545,2,Yes,3,3,28,2
24,1,Travel_Rarely,335,R&D,10,1,Marketing,4,Female,2,Research Scientist,2,Divorced,18643,6,No,3,2,15,15
52,0,Travel_Rarely,345,R&D,15,4,Marketing,1,Male,3,Research Director,4,Divorced,14959,8,Yes,3,3,0,0
35,0,Travel_Rarely,950,R&D,20,5,Human Resources,1,Female,3,Manager,1,Married,5090,8,Yes,3,4,0,0
33,0,Travel_Rarely,494,R&D,21,4,Other,3,Female,1,Research Director,1,Single,12033,9,No,3,1,8,2
56,0,Non-Travel,110,Sales,17,4,Life Sciences,2,Female,2,Manager,2,Married,16362,5,No,3,3,6,0
21,0,Travel_Rarely,714,Sales,23,4,Human Resources,2,Male,1,Manager,1,Married,14783,7,Yes,3,2,19,0
42,0,Travel_Frequently,908,Sales,24,2,Life Sciences,2,Female,1,Manager,1,Divorced,12394,8,No,3,2,1,1
49,1,Travel_Rarely,816,R&D,6,2,Marketing,2,Female,4,Research Scientist,1,Single,3981,2,No,3,2,0,0
57,1,Travel_Frequently,1278,R&D,25,5,Life Sciences,3,Male,3,Manager,1,Married,9065,5,No,3,4,2,2
30,0,Travel_Rarely,211,R&D,3,2,Life Sciences,2,Female,1,Research Director,1,Single,4554,4,Yes,3,3,0,0
34,1,Non-Travel,935,HR,18,2,Life Sciences,2,Male,3,Human Resources,1,Married,13579,6,Yes,3,3,0,0
54,0,Travel_Rarely,367,R&D,5,2,Medical,4,Male,4,Research Director,1,Divorced,19773,6,No,3,4,17,0
23,0,Travel_Rarely,1498,Sales,13,2,Medical,2,Female,2,Manager,4,Married,9158,8,No,3,3,3,1
36,0,Travel_Rarely,1277,R&D,25,1,Other,4,Male,1,Laboratory Technician,1,Divorced,2014,0,No,3,3,3,1
30,1,Travel_Rarely,1077,R&D,27,5,Other,3,Female,3,Healthcare Representative,4,Single,14527,5,No,3,3,0,0
43,0,Travel_Rarely,1056,Sales,1,2,Marketing,4,Female,1,Manager,3,Married,13872,4,Yes,3,4,2,0
31,1,Travel_Frequently,1008,R&D,17,5,Life Sciences,1,Female,2,Research Director,2,Married,15201,3,Yes,4,4,11,3
48,0,Travel_Rarely,1451,Sales,26,3,Marketing,4,Male,1,Sales Executive,1,Divorced,11218,9,No,3,2,6,4
21,0,Travel_Rarely,773,Sales,3,1,Medical,2,Male,1,Manager,2,Divorced,4713,0,Yes,3,4,9,0
56,0,Non-Travel,277,R&D,26,2,Life Sciences,4,Female,3,Manager,1,Single,18876,3,No,3,4,4,1
25,0,Non-Travel,626,R&D,19,1,Human Resources,4,Female,2,Laboratory Technician,4,Divorced,8585,9,No,3,2,2,0
42,0,Travel_Rarely,1440,R&D,21,1,Medical,3,Male,4,Research Scientist,1,Single,5122,6,Yes,3,4,4,0
30,0,Travel_Rarely,1192,Sales,20,3,Medical,3,Female,2,Sales Representative,3,Married,10892,3,Yes,3,3,2,2
49,1,Travel_Rarely,1053,R&D,22,5,Medical,2,Male,2,Healthcare Representative,2,Single,17838,0,No,3,1,12,3
55,1,Travel_Rarely,1309,R&D,12,1,Life Sciences,1,Male,4,Research Director,2,Single,18301,9,Yes,3,2,2,0
55,1,Travel_Rarely,1160,R&D,8,4,Other,1,Female,1,Research Director,3,Single,5374,0,Yes,3,1,7,7
45,0,Travel_Rarely,606,Sales,8,3,Technical Degree,4,Female,3,Sales Executive,4,Married,1489,0,No,3,1,1,0
47,0,Travel_Rarely,950,R&D,15,4,Human Resources,1,Female,1,Research Scientist,4,Married,1984,9,No,3,2,8,2
20,1,Travel_Rarely,1064,Sales,11,3,Human Resources,3,Male,1,Sales Executive,3,Divorced,18344,4,Yes,4,1,17,1
45,0,Travel_Frequently,1201,Sales,20,4,Marketing,2,Male,4,Sales Representative,2,Single,2782,6,No,4,1,6,1
20,1,Travel_Rarely,573,R&D,1,4,Life Sciences,2,Male,4,Healthcare Representative,1,Married,15959,8,No,3,2,5,1
51,0,Travel_Frequently,624,R&D,29,1,Other,3,Male,1,Healthcare Representative,4,Single,15542,7,No,3,2,22,0
33,0,Travel_Rarely,981,HR,16,1,Medical,2,Female,2,Human Resources,1,Single,6983,1,No,4,3,6,2
39,0,Travel_Rarely,1408,R&D,14,3,Technical Degree,4,Male,3,Laboratory Technician,2,Single,2869,8,No,3,2,2,2
49,1,Non-Travel,375,Sales,7,5,Life Sciences,2,Female,2,Manager,1,Married,12496,3,No,3,4,2,0
55,0,Travel_Rarely,155,R&D,6,1,Life Sciences,1,Male,1,Research Director,3,Single,7838,9,Yes,3,1,8,3
25,0,Travel_Rarely,1180,R&D,21,1,Other,2,Male,1,Manager,4,Single,14550,4,Yes,4,2,9,0
25,1,Travel_Rarely,989,Sales,4,2,Technical Degree,2,Female,3,Sales Representative,4,Divorced,6702,4,No,4,3,2,2
23,0,Non-Travel,846,R&D,22,1,Medical,3,Male,2,Research Director,3,Single,14027,3,No,3,2,2,0
31,0,Travel_Rarely,378,R&D,8,5,Life Sciences,3,Female,1,Healthcare Representative,3,Divorced,12860,5,No,3,1,33,0
49,1,Travel_Rarely,984,R&D,22,2,Human Resources,1,Male,1,Manager,4,Single,7032,0,No,3,2,0,0
52,1,Travel_Frequently,733,R&D,19,4,Human Resources,3,Female,4,Research Director,4,Divorced,2825,1,No,3,1,3,1
27,1,Travel_Rarely,1350,R&D,25,4,Technical Degree,1,Male,3,Research Scientist,4,Married,12554,3,No,3,2,0,0
20,1,Travel_Rarely,671,R&D,3,2,Medical,4,Male,4,Manager,2,Married,16333,3,No,3,3,12,1
29,1,Non-Travel,1380,HR,4,2,Technical Degree,1,Female,4,Human Resources,2,Single,13470,7,No,3,4,0,0
48,0,Travel_Rarely,277,R&D,13,2,Life Sciences,2,Female,4,Laboratory Technician,2,Divorced,4770,8,Yes,3,3,7,0
46,0,Travel_Rarely,667,Sales,21,3,Human Resources,1,Female,1,Sales Representative,1,Married,1029,3,Yes,4,2,0,0
22,1,Travel_Frequently,1271,R&D,27,5,Marketing,4,Male,2,Research Scientist,2,Single,9958,5,No,3,1,7,2
42,1,Travel_Rarely,872,Sales,2,5,Technical Degree,2,Male,4,Manager,4,Single,16502,3,Yes,3,3,12,0
58,1,Travel_Rarely,363,R&D,11,4,Marketing,1,Male,2,Healthcare Representative,2,Divorced,9806,3,No,3,4,3,0
48,0,Travel_Rarely,632,HR,16,4,Marketing,3,Male,1,Manager,4,Divorced,10196,8,No,3,4,5,2
38,1,Travel_Frequently,1496,R&D,10,4,Other,3,Male,4,Manager,3,Single,3121,3,No,3,1,3,0
37,0,Travel_Rarely,992,R&D,15,1,Human Resources,3,Male,1,Manager,1,Divorced,4009,5,Yes,4,2,2,0
56,0,Travel_Rarely,1322,R&D,27,4,Technical Degree,1,Female,4,Manager,1,Divorced,8739,8,No,3,3,11,0
39,0,Travel_Rarely,1049,R&D,10,2,Marketing,1,Male,4,Laboratory Technician,3,Married,5059,2,No,3,3,2,1
21,0,Travel_Rarely,686,R&D,2,4,Life Sciences,4,Male,1,Manager,4,Divorced,12285,6,No,3,1,8,1
30,1,Travel_Rarely,916,R&D,6,2,Other,2,Female,3,Healthcare Representative,1,Single,3910,6,No,3,3,1,1
59,0,Travel_Rarely,1409,Sales,14,3,Medical,2,Female,3,Sales Executive,2,Divorced,15674,0,No,3,1,2,0
37,0,Travel_Rarely,403,R&D,2,1,Other,2,Female,2,Healthcare Representative,4,Single,19354,1,No,3,1,2,2
30,0,Travel_Rarely,1257,R&D,10,1,Medical,2,Female,2,Healthcare Representative,1,Single,13161,4,No,3,2,6,0
34,0,Travel_Rarely,1245,R&D,17,5,Human Resources,1,Female,1,Research Scientist,3,Divorced,12116,7,Yes,3,1,4,3
53,1,Non-Travel,1261,Sales,8,3,Technical Degree,1,Male,1,Manager,4,Divorced,14051,5,Yes,4,3,9,1
50,0,Travel_Rarely,729,R&D,26,2,Technical Degree,4,Male,1,Laboratory Technician,1,Divorced,18626,6,No,3,1,1,1
18,0,Travel_Rarely,674,R&D,16,3,Medical,2,Female,3,Research Scientist,3,Married,18096,2,No,4,3,0,0
32,0,Non-Travel,630,R&D,14,1,Life Sciences,1,Female,3,Healthcare Representative,4,Married,14054,5,No,3,1,10,0
30,0,Travel_Rarely,135,Sales,10,2,Medical,1,Male,4,Sales Executive,2,Divorced,15070,8,No,3,2,12,1
34,1,Travel_Rarely,633,Sales,13,3,Medical,1,Female,4,Sales Representative,4,Single,10485,2,No,3,2,0,0
41,1,Travel_Rarely,1333,R&D,1,1,Technical Degree,1,Male,1,Healthcare Representative,2,Divorced,15413,5,No,3,1,6,0
25,0,Travel_Rarely,1424,Sales,10,2,Marketing,2,Male,1,Sales Representative,4,Married,12855,6,No,3,1,3,3
44,0,Travel_Rarely,1219,Sales,22,2,Life Sciences,2,Female,2,Manager,3,Married,7153,4,No,3,1,11,7
40,0,Travel_Rarely,472,R&D,12,1,Technical Degree,1,Male,3,Manager,2,Divorced,6587,9,No,3,2,14,1
25,0,Non-Travel,510,Sales,17,2,Other,3,Male,1,Manager,2,Single,9827,7,No,3,4,13,5
25,0,Travel_Rarely,718,R&D,24,1,Medical,4,Male,3,Research Director,4,Single,7861,7,No,3,1,10,0
43,0,Non-Travel,172,R&D,14,4,Marketing,2,Male,1,Healthcare Representative,1,Married,11804,5,Yes,3,4,2,0
30,0,Travel_Rarely,185,R&D,5,4,Life Sciences,2,Female,4,Research Scientist,2,Married,14979,6,Yes,3,1,11,0
56,0,Travel_Rarely,310,R&D,19,2,Human Resources,3,Female,1,Manager,4,Married,2297,2,No,3,3,5,1
54,1,Travel_Rarely,360,R&D,5,2,Life Sciences,2,Female,4,Research Director,3,Single,15745,6,No,3,2,0,0
45,0,Travel_Rarely,1364,Sales,15,1,Life Sciences,3,Female,2,Sales Executive,4,Married,1357,6,No,3,4,4,4
42,0,Travel_Rarely,1427,R&D,13,2,Medical,3,Female,2,Research Scientist,4,Married,17300,3,No,3,4,19,0
33,1,Non-Travel,1357,R&D,17,5,Medical,1,Male,2,Research Scientist,2,Single,15433,9,No,3,2,15,0
19,0,Travel_Rarely,1033,R&D,1,4,Human Resources,2,Male,1,Research Scientist,1,Married,17624,3,No,3,4,0,0
35,0,Travel_Frequently,383,Sales,28,2,Human Resources,4,Male,2,Manager,3,Married,11796,2,No,4,1,9,0
34,0,Travel_Rarely,495,R&D,14,2,Human Resources,3,Male,1,Healthcare Representative,2,Divorced,19210,9,No,3,4,11,0
47,0,Non-Travel,519,R&D,4,3,Technical Degree,4,Female,3,Healthcare Representative,2,Married,9115,6,Yes,3,1,2,2
56,0,Travel_Rarely,1331,R&D,25,2,Technical Degree,1,Female,4,Research Director,2,Divorced,4860,4,No,3,4,4,0
30,0,Travel_Frequently,1389,R&D,9,5,Medical,2,Male,3,Research Director,3,Married,13443,2,No,3,3,8,0
49,0,Travel_Rarely,1436,HR,17,4,Medical,1,Female,1,Human Resources,1,Married,5447,5,No,3,4,4,0
46,1,Travel_Rarely,960,HR,3,3,Human Resources,1,Male,2,Manager,3,Divorced,17521,5,No,3,4,0,0
47,0,Travel_Frequently,727,R&D,13,1,Technical Degree,4,Male,4,Research Director,3,Married,2967,5,No,4,1,8,6
35,0,Travel_Rarely,1204,HR,12,1,Marketing,4,Female,2,Human Resources,1,Divorced,7579,1,No,4,2,16,3
30,0,Travel_Rarely,1467,R&D,16,4,Technical Degree,3,Female,3,Laboratory Technician,3,Married,5849,9,No,3,3,7,0
38,1,Travel_Rarely,663,Sales,4,1,Medical,2,Female,1,Sales Representative,4,Divorced,8167,6,No,3,2,10,0
47,0,Travel_Rarely,933,R&D,18,5,Technical Degree,1,Male,4,Research Director,3,Divorced,8466,6,No,3,1,3,1
38,0,Travel_Rarely,1220,R&D,23,2,Medical,3,Female,4,Healthcare Representative,2,Married,13349,9,No,3,3,1,1
34,0,Travel_Rarely,1042,R&D,3,4,Human Resources,3,Male,1,Healthcare Representative,3,Married,3019,3,Yes,3,4,7,0
57,0,Travel_Rarely,1476,Sales,17,3,Human Resources,1,Female,1,Sales Representative,2,Divorced,7174,5,Yes,4,2,2,0
36,1,Travel_Rarely,163,R&D,1,2,Human Resources,1,Male,4,Laboratory Technician,3,Single,16689,3,Yes,3,2,13,2
32,0,Non-Travel,1267,R&D,19,1,Marketing,3,Female,3,Laboratory Technician,2,Married,8092,3,Yes,3,2,0,0
26,0,Travel_Rarely,835,R&D,22,1,Marketing,1,Male,3,Research Director,2,Married,18576,5,No,4,4,3,0
27,0,Travel_Rarely,1236,Sales,4,3,Medical,1,Male,2,Sales Representative,2,Single,11505,8,Yes,3,1,3,0
48,0,Travel_Rarely,883,R&D,17,5,Life Sciences,4,Female,4,Research Scientist,1,Single,3355,6,Yes,3,4,19,0
40,0,Travel_Rarely,1282,Sales,7,3,Other,2,Male,1,Manager,3,Divorced,19890,1,No,3,4,1,0
47,1,Travel_Frequently,640,HR,2,4,Marketing,3,Female,1,Manager,3,Married,1333,5,Yes,3,1,0,0
50,1,Non-Travel,698,R&D,12,3,Medical,1,Female,1,Research Scientist,4,Divorced,3562,4,Yes,3,1,1,1
26,0,Travel_Rarely,110,Sales,5,1,Technical Degree,3,Female,1,Sales Representative,4,Married,15776,5,No,3,4,12,1
18,1,Travel_Frequently,377,R&D,16,5,Human Resources,2,Male,4,Healthcare Representative,4,Single,2795,7,Yes,3,1,1,0
52,0,Travel_Rarely,328,Sales,8,5,Human Resources,3,Female,3,Manager,3,Divorced,16270,7,No,4,2,1,0
28,0,Travel_Rarely,287,R&D,23,3,Human Resources,3,Male,2,Laboratory Technician,1,Married,1253,2,Yes,3,3,0,0
51,0,Travel_Frequently,692,Sales,27,4,Medical,3,Female,3,Sales Representative,2,Married,4657,8,No,3,1,8,0
33,1,Travel_Rarely,1341,Sales,28,1,Human Resources,4,Female,2,Sales Executive,3,Single,10615,5,No,3,3,0,0
26,0,Travel_Rarely,534,Sales,8,2,Marketing,2,Male,1,Manager,1,Single,4237,6,No,3,2,2,0
49,0,Travel_Rarely,670,Sales,13,5,Technical Degree,2,Male,1,Sales Representative,1,Married,4331,8,No,3,1,2,0
32,0,Travel_Rarely,757,R&D,26,3,Human Resources,3,Female,4,Healthcare Representative,3,Single,2027,6,No,4,4,5,1
29,0,Travel_Rarely,457,R&D,14,4,Medical,3,Male,1,Research Scientist,2,Single,15199,9,No,4,4,9,1
50,1,Travel_Rarely,944,Sales,11,4,Technical Degree,2,Female,4,Sales Executive,1,Divorced,19550,8,Yes,3,2,5,1
31,0,Travel_Rarely,493,R&D,6,1,Human Resources,1,Male,4,Research Director,3,Married,14283,0,No,4,1,18,3
25,0,Travel_Rarely,680,R&D,16,5,Life Sciences,4,Male,4,Research Scientist,2,Divorced,13186,0,No,3,4,21,0
25,0,Non-Travel,1400,Sales,23,1,Human Resources,2,Female,1,Manager,4,Single,17853,2,No,3,1,3,2
44,0,Travel_Rarely,521,Sales,25,2,Other,3,Male,1,Sales Executive,1,Married,14781,8,Yes,3,3,10,0
29,0,Non-Travel,265,Sales,22,2,Marketing,1,Female,3,Sales Executive,1,Single,16120,0,No,4,4,9,0
18,0,Travel_Rarely,880,R&D,25,2,Technical Degree,1,Female,2,Research Director,3,Single,6983,0,No,3,2,15,5
57,0,Travel_Rarely,739,Sales,15,4,Marketing,1,Male,3,Sales Executive,3,Married,2093,4,Yes,3,4,4,0
59,0,Travel_Rarely,1308,R&D,16,5,Life Sciences,4,Female,1,Research Scientist,2,Single,5789,7,No,3,2,5,2
28,1,Travel_Rarely,1435,Sales,13,1,Life Sciences,4,Male,2,Manager,4,Divorced,3912,1,Yes,3,2,3,0
56,0,Travel_Rarely,118,R&D,12,1,Other,2,Male,4,Laboratory Technician,4,Married,16111,3,No,3,3,13,1
48,0,Travel_Rarely,547,Sales,18,2,Marketing,2,Female,2,Manager,3,Single,15332,5,Yes,3,3,1,1
34,1,Travel_Rarely,271,HR,29,5,Technical Degree,2,Male,4,Manager,3,Single,17564,0,No,3,2,1,1
50,0,Travel_Rarely,1405,R&D,18,5,Life Sciences,2,Female,1,Research Scientist,2,Single,13259,3,No,3,4,3,3
49,1,Travel_Rarely,441,HR,14,3,Life Sciences,3,Female,2,Manager,3,Married,10412,3,No,3,2,1,1
46,0,Travel_Rarely,827,R&D,2,5,Human Resources,4,Male,4,Manager,2,Divorced,17006,8,No,4,1,5,0
38,0,Travel_Rarely,1136,Sales,22,5,Other,1,Male,3,Sales Representative,2,Single,10755,8,No,3,1,1,1
38,1,Travel_Frequently,234,Sales,2,1,Medical,3,Female,3,Manager,4,Single,5684,5,No,3,4,2,2
